              0	 -17134	   -383	   -129	   -342	 -13829	   -309	   -104	   -276	  -3734	    -85	    -27	    -73
              1	 -17230	  -2210	   -838	  -1953	 -13893	  -1784	   -678	  -1577	  -3798	   -494	   -181	   -418
              2	 -17134	  -5648	  -2515	  -4913	 -13845	  -4560	  -2036	  -3970	  -3814	  -1267	   -545	  -1055
              3	 -17118	  -8630	  -4721	  -7302	 -13829	  -6974	  -3825	  -5906	  -3830	  -1949	  -1025	  -1576
              4	 -17166	  -9244	  -6368	  -7437	 -13893	  -7479	  -5164	  -6026	  -3878	  -2108	  -1387	  -1618
              5	 -17166	  -8173	  -6754	  -6042	 -13877	  -6624	  -5482	  -4908	  -3862	  -1885	  -1474	  -1327
              6	 -17214	  -7256	  -6052	  -4838	 -13941	  -5885	  -4914	  -3936	  -3878	  -1686	  -1324	  -1068
              7	 -17166	  -7178	  -4949	  -4430	 -13877	  -5810	  -4010	  -3595	  -3910	  -1667	  -1084	   -972
              8	 -17134	  -7421	  -4035	  -4318	 -13829	  -5985	  -3254	  -3483	  -3846	  -1722	   -889	   -943
              9	 -17182	  -7430	  -3510	  -3995	 -13861	  -5969	  -2810	  -3199	  -3910	  -1738	   -783	   -882
             10	 -17166	  -7188	  -3241	  -3457	 -13813	  -5761	  -2582	  -2752	  -3894	  -1708	   -738	   -786
             11	 -17214	  -6936	  -3008	  -2933	 -13861	  -5560	  -2395	  -2332	  -3974	  -1675	   -702	   -692
             12	 -17166	  -6790	  -2683	  -2526	 -13861	  -5458	  -2143	  -2018	  -3958	  -1654	   -642	   -612
             13	 -17150	  -6696	  -2267	  -2183	 -13829	  -5399	  -1824	  -1759	  -3910	  -1633	   -555	   -535
             14	 -17182	  -6579	  -1835	  -1838	 -13893	  -5317	  -1487	  -1492	  -3974	  -1602	   -458	   -453
             15	 -17150	  -6433	  -1449	  -1488	 -13861	  -5202	  -1181	  -1211	  -3942	  -1564	   -365	   -370
             16	 -17198	  -6288	  -1131	  -1159	 -13893	  -5079	   -919	   -941	  -3910	  -1526	   -283	   -292
             17	 -17182	  -6161	   -860	   -869	 -13877	  -4968	   -691	   -697	  -3958	  -1490	   -213	   -221
             18	 -17166	  -6042	   -611	   -607	 -13845	  -4864	   -479	   -478	  -3894	  -1453	   -152	   -154
             19	 -17230	  -5913	   -365	   -358	 -13909	  -4755	   -274	   -271	  -3942	  -1420	   -102	    -97
             20	 -17182	  -5770	   -121	   -115	 -13861	  -4639	    -79	    -73	  -3910	  -1401	    -67	    -58
             21	 -17166	  -5619	    110	    114	 -13845	  -4524	     97	    104	  -3958	  -1399	    -47	    -42
             22	 -17166	  -5473	    318	    317	 -13877	  -4422	    251	    253	  -3990	  -1407	    -34	    -40
             23	 -17134	  -5337	    498	    492	 -13861	  -4329	    382	    377	  -4006	  -1400	    -19	    -29
             24	 -17182	  -5204	    646	    643	 -13909	  -4230	    498	    490	  -4038	  -1366	      5	      3
             25	 -17150	  -5074	    767	    771	 -13877	  -4120	    602	    600	  -3974	  -1314	     43	     51
             26	 -17134	  -4955	    864	    872	 -13845	  -4006	    695	    699	  -3926	  -1260	     89	     95
             27	 -17198	  -4845	    944	    944	 -13893	  -3898	    773	    778	  -3974	  -1213	    135	    129
             28	 -17182	  -4732	   1013	   1004	 -13845	  -3799	    834	    834	  -3910	  -1160	    175	    164
             29	 -17214	  -4600	   1075	   1067	 -13893	  -3702	    878	    875	  -3894	  -1101	    202	    202
             30	 -17150	  -4453	   1126	   1130	 -13877	  -3605	    907	    906	  -3862	  -1051	    213	    227
             31	 -17134	  -4313	   1162	   1173	 -13861	  -3507	    924	    925	  -3830	  -1027	    212	    224
             32	 -17182	  -4193	   1178	   1183	 -13909	  -3412	    931	    932	  -3926	  -1016	    210	    203
             33	 -17134	  -4085	   1177	   1169	 -13861	  -3316	    931	    930	  -3846	   -986	    218	    200
