              0	   4185	     93	     30	     80	   1733	     38	     13	     34	   -346	     -7	     -2	     -5
              1	   4176	    539	    196	    459	   1750	    223	     84	    195	   -345	    -45	    -14	    -32
              2	   4174	   1379	    588	   1155	   1751	    572	    254	    492	   -332	   -118	    -41	    -83
              3	   4172	   2110	   1101	   1715	   1757	    877	    477	    735	   -331	   -182	    -76	   -124
              4	   4180	   2260	   1481	   1741	   1767	    944	    644	    753	   -342	   -197	   -101	   -124
              5	   4184	   1995	   1568	   1402	   1769	    839	    684	    617	   -337	   -171	   -104	    -94
              6	   4191	   1769	   1408	   1111	   1774	    745	    614	    496	   -332	   -145	    -91	    -65
              7	   4200	   1767	   1165	   1027	   1772	    734	    507	    453	   -332	   -146	    -78	    -58
              8	   4210	   1865	    970	   1036	   1777	    761	    422	    444	   -332	   -169	    -70	    -72
              9	   4247	   1908	    862	    996	   1764	    772	    380	    423	   -351	   -192	    -67	    -87
             10	   4344	   1858	    803	    876	   1819	    761	    361	    384	   -410	   -192	    -63	    -82
             11	   4263	   1774	    748	    727	   1806	    739	    336	    337	   -355	   -171	    -57	    -55
             12	   4219	   1724	    679	    615	   1785	    709	    292	    283	   -323	   -155	    -54	    -34
             13	   4256	   1732	    605	    564	   1773	    671	    231	    222	   -339	   -168	    -58	    -43
             14	   4355	   1768	    537	    546	   1742	    633	    172	    164	   -405	   -203	    -68	    -73
             15	   4420	   1776	    473	    508	   1723	    612	    129	    125	   -441	   -226	    -75	    -92
             16	   4358	   1733	    402	    424	   1755	    611	    104	    108	   -393	   -216	    -70	    -79
             17	   4315	   1658	    321	    314	   1782	    617	     91	    100	   -365	   -185	    -53	    -47
             18	   4306	   1589	    235	    214	   1782	    612	     78	     85	   -360	   -159	    -32	    -19
             19	   4296	   1541	    152	    141	   1775	    593	     60	     57	   -361	   -149	    -14	     -8
             20	   4276	   1504	     80	     86	   1773	    571	     36	     28	   -344	   -149	     -3	     -7
             21	   4261	   1465	     20	     34	   1770	    552	     10	      6	   -339	   -149	      2	     -8
             22	   4255	   1418	    -29	    -20	   1768	    538	    -13	     -9	   -351	   -143	      3	     -2
             23	   4245	   1365	    -68	    -75	   1769	    520	    -34	    -27	   -345	   -133	      2	      6
             24	   4235	   1320	    -98	   -116	   1762	    495	    -49	    -48	   -336	   -127	     -2	     10
             25	   4218	   1295	   -124	   -134	   1754	    473	    -58	    -66	   -334	   -136	     -8	      0
