              0	  10023	    260	     77	    206	    664	     10	      3	      9	  10094	    276	     80	    214
              1	   9917	   1500	    502	   1175	    652	     62	     25	     53	  10065	   1593	    525	   1225
              2	   9776	   3829	   1505	   2953	    685	    165	     76	    138	  10045	   4069	   1573	   3080
              3	   9701	   5838	   2821	   4379	    705	    269	    142	    216	   9973	   6204	   2945	   4569
              4	   9674	   6230	   3801	   4443	    734	    312	    190	    233	   9885	   6611	   3957	   4630
              5	   9616	   5480	   4026	   3589	    757	    299	    201	    197	   9787	   5788	   4168	   3719
              6	   9570	   4846	   3603	   2862	    763	    274	    185	    153	   9690	   5079	   3695	   2930
              7	   9515	   4797	   2942	   2629	    771	    279	    172	    137	   9580	   4988	   2974	   2652
              8	   9452	   4968	   2393	   2577	    806	    329	    182	    167	   9508	   5132	   2384	   2564
              9	   9372	   4960	   2069	   2380	    828	    407	    211	    224	   9419	   5108	   2050	   2349
             10	   9370	   4747	   1889	   2021	   1014	    464	    230	    261	   9305	   4915	   1888	   2013
             11	   9228	   4507	   1724	   1651	    980	    457	    217	    237	   9303	   4734	   1751	   1704
             12	   9065	   4355	   1494	   1367	    851	    397	    168	    160	   9230	   4627	   1549	   1465
             13	   8990	   4263	   1192	   1145	    825	    333	    102	     79	   9127	   4531	   1281	   1241
             14	   8941	   4137	    856	    906	    833	    303	     46	     33	   9018	   4397	    999	    995
             15	   8809	   3931	    539	    603	    837	    309	     19	     25	   8899	   4255	    755	    760
             16	   8632	   3701	    288	    291	    833	    332	     22	     34	   8865	   4151	    568	    576
             17	   8426	   3569	    141	     88	    875	    359	     46	     50	   8852	   4082	    424	    439
             18	   8552	   3601	    101	     60	    930	    389	     74	     68	   8793	   4009	    296	    310
             19	   8820	   3734	    130	    146	    942	    418	     93	     88	   8712	   3905	    163	    163
             20	   8914	   3832	    165	    211	    973	    439	     97	    101	   8634	   3778	     22	      8
             21	   8885	   3813	    150	    171	    974	    442	     87	     96	   8541	   3654	   -116	   -130
             22	   8813	   3692	     62	     42	    977	    425	     70	     73	   8462	   3546	   -243	   -242
