              0	    541	     19	      6	     17	   -135	      5	      1	      4	    415	     10	      3	      8
              1	    525	    111	     43	    101	    -87	     31	     10	     24	    399	     59	     26	     47
              2	    573	    284	    128	    258	    -87	     81	     28	     63	    447	    158	     81	    123
              3	    605	    426	    231	    383	    -39	    117	     47	     93	    479	    257	    161	    199
              4	    573	    422	    292	    367	    -71	     98	     50	     77	    463	    309	    227	    236
              5	    477	    302	    278	    243	   -167	     33	     30	     21	    479	    310	    239	    231
              6	    381	    195	    213	    131	   -215	    -25	      0	    -30	    543	    272	    184	    189
              7	    381	    173	    149	    103	   -247	    -42	    -22	    -43	    463	    204	     91	    112
              8	    429	    214	    121	    136	   -183	    -26	    -31	    -24	    319	    134	     19	     33
              9	    445	    252	    125	    167	   -247	    -14	    -30	     -9	    303	    125	     29	     15
             10	    445	    251	    137	    159	   -199	    -29	    -31	    -19	    479	    217	    143	    100
             11	    429	    218	    131	    121	   -295	    -59	    -40	    -46	    655	    393	    321	    269
             12	    381	    180	     96	     78	   -295	    -85	    -56	    -69	    783	    584	    467	    454
             13	    349	    146	     41	     38	   -295	    -96	    -72	    -77	    895	    685	    481	    549
             14	    317	    108	    -18	     -6	   -343	   -100	    -84	    -79	    767	    583	    323	    441
             15	    301	     61	    -64	    -58	   -311	   -109	    -92	    -86	    543	    247	     47	    100
             16	    221	     23	    -87	   -100	   -359	   -123	    -98	    -99	    223	   -169	   -218	   -320
             17	    221	     21	    -88	   -107	   -375	   -134	   -104	   -109	   -304	   -378	   -349	   -533
             18	    269	     49	    -83	    -83	   -375	   -138	   -111	   -112	   -128	   -222	   -313	   -381
             19	    301	     68	    -90	    -68	   -375	   -140	   -120	   -115	    447	    116	   -191	    -45
             20	    269	     42	   -121	    -99	   -391	   -148	   -126	   -122	    655	    273	   -102	    108
             21	    205	    -20	   -164	   -166	   -407	   -154	   -127	   -130	    431	    104	    -99	    -61
             22	    141	    -70	   -196	   -219	   -407	   -147	   -117	   -124	   -112	   -140	   -131	   -309
             23	    157	    -62	   -196	   -215	   -375	   -120	    -96	    -98	     15	   -128	   -114	   -298
