              0	    975	     24	      7	     18	   -698	    -18	     -6	    -19	  -2163	    -51	    -16	    -43
              1	    988	    141	     46	    108	   -792	   -101	    -42	   -108	  -2180	   -296	   -105	   -247
              2	   1010	    366	    139	    276	   -812	   -246	   -125	   -264	  -2181	   -758	   -315	   -623
              3	   1048	    566	    257	    412	   -726	   -350	   -229	   -372	  -2180	  -1157	   -587	   -921
              4	   1099	    607	    341	    411	   -643	   -335	   -300	   -351	  -2201	  -1230	   -782	   -923
              5	   1028	    527	    354	    312	   -650	   -257	   -307	   -261	  -2156	  -1067	   -814	   -721
              6	    991	    464	    313	    231	   -676	   -211	   -267	   -204	  -2113	   -930	   -710	   -549
              7	   1049	    483	    260	    223	   -667	   -211	   -218	   -197	  -2141	   -922	   -564	   -495
              8	   1105	    540	    226	    249	   -652	   -220	   -187	   -202	  -2161	   -971	   -452	   -492
              9	   1118	    569	    211	    250	   -645	   -219	   -178	   -194	  -2154	   -988	   -397	   -463
             10	   1101	    555	    201	    213	   -669	   -214	   -176	   -183	  -2168	   -967	   -376	   -401
             11	   1090	    528	    179	    164	   -671	   -204	   -162	   -168	  -2172	   -943	   -355	   -340
             12	   1086	    513	    141	    128	   -640	   -175	   -128	   -134	  -2190	   -935	   -314	   -296
             13	   1084	    507	     93	    100	   -638	   -122	    -82	    -78	  -2173	   -927	   -254	   -253
             14	   1082	    492	     51	     65	   -533	    -72	    -41	    -25	  -2183	   -905	   -190	   -198
             15	   1066	    475	     32	     30	   -520	    -59	    -21	     -9	  -2158	   -877	   -142	   -141
             16	   1077	    485	     43	     24	   -613	    -80	    -21	    -27	  -2175	   -870	   -120	   -109
             17	   1120	    541	     78	     65	   -631	   -103	    -31	    -49	  -2194	   -899	   -121	   -114
             18	   1208	    619	    119	    129	   -611	   -104	    -40	    -48	  -2265	   -944	   -131	   -139
             19	   1327	    666	    142	    165	   -602	    -91	    -42	    -35	  -2347	   -969	   -132	   -147
