              0	  13281	    359	    105	    281	  16052	    429	    126	    338	   7512	    219	     60	    161
              1	  13259	   2071	    683	   1604	  15915	   2475	    824	   1929	   7368	   1260	    391	    919
              2	  13200	   5279	   2047	   4026	  15760	   6310	   2469	   4845	   7215	   3211	   1170	   2307
              3	  13031	   8030	   3832	   5957	  15615	   9609	   4627	   7182	   7134	   4880	   2186	   3411
              4	  12885	   8539	   5153	   6023	  15492	  10230	   6230	   7279	   7053	   5172	   2931	   3436
              5	  12806	   7477	   5442	   4846	  15382	   8967	   6590	   5873	   6929	   4494	   3081	   2735
              6	  12730	   6590	   4852	   3854	  15268	   7901	   5885	   4679	   6815	   3922	   2726	   2141
              7	  12639	   6506	   3947	   3531	  15154	   7793	   4790	   4287	   6737	   3856	   2193	   1948
              8	  12537	   6713	   3207	   3443	  15022	   8032	   3883	   4177	   6654	   3979	   1754	   1902
              9	  12427	   6692	   2787	   3177	  14884	   7984	   3356	   3837	   6565	   3951	   1499	   1741
             10	  12317	   6443	   2573	   2746	  14755	   7648	   3080	   3282	   6480	   3759	   1364	   1463
             11	  12304	   6189	   2379	   2328	  14618	   7316	   2841	   2756	   6349	   3569	   1249	   1197
             12	  12200	   6013	   2101	   1986	  14525	   7118	   2510	   2357	   6258	   3466	   1094	   1011
             13	  12000	   5863	   1748	   1672	  14356	   6967	   2086	   2012	   6210	   3406	    900	    869
             14	  11859	   5702	   1388	   1369	  14190	   6770	   1637	   1646	   6129	   3317	    695	    712
             15	  11797	   5548	   1075	   1098	  14048	   6528	   1227	   1262	   6020	   3186	    508	    528
             16	  11774	   5407	    817	    858	  13904	   6291	    882	    906	   5887	   3053	    351	    352
             17	  11662	   5252	    591	    617	  13753	   6085	    591	    598	   5806	   2951	    222	    216
             18	  11478	   5067	    369	    363	  13627	   5900	    332	    328	   5774	   2876	    112	    114
             19	  11350	   4878	    146	    122	  13509	   5717	     89	     82	   5700	   2795	     11	     17
             20	  11258	   4711	    -67	    -78	  13382	   5533	   -139	   -143	   5597	   2696	    -85	    -87
             21	  11168	   4559	   -258	   -247	  13268	   5350	   -349	   -349	   5508	   2592	   -177	   -187
             22	  11060	   4405	   -416	   -404	  13150	   5171	   -535	   -532	   5439	   2501	   -260	   -265
             23	  10945	   4250	   -539	   -546	  13034	   4998	   -692	   -691	   5367	   2418	   -336	   -327
             24	  10855	   4118	   -634	   -649	  12932	   4835	   -820	   -823	   5292	   2325	   -403	   -392
             25	  10771	   4013	   -712	   -711	  12827	   4683	   -924	   -926	   5211	   2217	   -460	   -461
             26	  10787	   3903	   -784	   -764	  12737	   4536	  -1010	  -1008	   5078	   2117	   -503	   -517
             27	  10661	   3757	   -855	   -841	  12663	   4385	  -1083	  -1079	   5023	   2042	   -530	   -539
             28	  10499	   3586	   -919	   -930	  12534	   4227	  -1144	  -1143	   5003	   1984	   -546	   -539
             29	  10390	   3436	   -965	   -988	  12427	   4067	  -1192	  -1194	   4942	   1915	   -557	   -543
             30	  10346	   3327	   -986	   -993	  12337	   3917	  -1222	  -1225	   4849	   1825	   -566	   -563
             31	  10324	   3234	   -989	   -974	  12247	   3780	  -1231	  -1231	   4739	   1733	   -568	   -578
             32	  10225	   3117	   -986	   -970	  12165	   3652	  -1220	  -1217	   4698	   1665	   -557	   -566
             33	  10094	   2971	   -985	   -987	  12091	   3530	  -1190	  -1189	   4673	   1616	   -532	   -530
             34	  10002	   2826	   -984	   -997	  12020	   3413	  -1146	  -1149	   4627	   1568	   -497	   -490
             35	   9923	   2701	   -976	   -980	  11948	   3300	  -1095	  -1096	   4551	   1509	   -458	   -458
             36	   9849	   2590	   -955	   -945	  11873	   3188	  -1041	  -1038	   4494	   1444	   -423	   -429
             37	   9774	   2476	   -914	   -909	  11810	   3069	   -985	   -981	   4444	   1379	   -398	   -398
             38	   9698	   2366	   -856	   -866	  11719	   2943	   -928	   -928	   4373	   1305	   -382	   -374
             39	   9627	   2279	   -784	   -798	  11628	   2816	   -866	   -872	   4279	   1214	   -372	   -366
             40	   9561	   2215	   -710	   -704	  11538	   2701	   -798	   -803	   4203	   1115	   -360	   -366
             41	   9612	   2141	   -643	   -620	  11477	   2595	   -725	   -724	   4079	   1031	   -338	   -351
             42	   9501	   2030	   -585	   -573	  11422	   2487	   -654	   -647	   4035	    973	   -306	   -310
             43	   9354	   1901	   -529	   -545	  11314	   2366	   -587	   -583	   4007	    927	   -269	   -258
             44	   9285	   1802	   -463	   -488	  11212	   2238	   -525	   -528	   3952	    865	   -235	   -222
             45	   9280	   1747	   -386	   -389	  11128	   2116	   -464	   -469	   3846	    783	   -207	   -208
             46	   9290	   1696	   -309	   -288	  11049	   2006	   -400	   -402	   3750	    703	   -181	   -194
             47	   9192	   1608	   -246	   -228	  10971	   1902	   -333	   -331	   3707	    645	   -152	   -159
             48	   9062	   1483	   -202	   -208	  10890	   1797	   -266	   -264	   3679	    604	   -115	   -110
             49	   8980	   1358	   -174	   -190	  10810	   1693	   -202	   -202	   3618	    560	    -75	    -66
             50	   8911	   1257	   -150	   -154	  10723	   1591	   -141	   -142	   3548	    505	    -36	    -36
             51	   8836	   1169	   -120	   -109	  10657	   1493	    -85	    -83	   3491	    448	     -2	    -10
             52	   8765	   1076	    -80	    -73	  10579	   1395	    -32	    -30	   3441	    400	     24	     19
             53	   8694	    985	    -31	    -41	  10496	   1297	     20	     18	   3380	    352	     40	     47
             54	   8621	    917	     23	      9	  10424	   1207	     73	     67	   3314	    289	     48	     58
             55	   8559	    873	     75	     79	  10343	   1127	    123	    121	   3252	    211	     50	     49
             56	   8620	    823	    116	    138	  10300	   1049	    167	    171	   3127	    137	     54	     41
             57	   8510	    739	    145	    156	  10234	    960	    199	    205	   3068	     85	     61	     52
             58	   8378	    638	    169	    154	  10112	    859	    218	    219	   3049	     50	     69	     76
             59	   8319	    566	    199	    175	  10024	    753	    227	    224	   3003	      6	     74	     88
             60	   8321	    535	    235	    232	   9952	    656	    234	    230	   2917	    -56	     74	     77
             61	   8334	    508	    268	    288	   9864	    570	    243	    242	   2808	   -120	     73	     62
             62	   8242	    443	    285	    301	   9784	    493	    255	    257	   2783	   -159	     78	     69
             63	   8123	    345	    281	    276	   9723	    421	    271	    273	   2771	   -173	     94	     97
             64	   8052	    247	    264	    248	   9664	    355	    288	    288	   2738	   -184	    116	    125
             65	   7992	    174	    244	    239	   9597	    293	    302	    302	   2693	   -204	    140	    141
             66	   7927	    116	    231	    241	   9534	    234	    314	    314	   2660	   -227	    160	    152
             67	   7872	     55	    229	    237	   9483	    178	    323	    324	   2625	   -242	    171	    167
             68	   7812	     -3	    239	    231	   9424	    121	    330	    330	   2596	   -257	    172	    180
             69	   7765	    -42	    255	    241	   9363	     65	    334	    332	   2562	   -289	    162	    172
             70	   7707	    -59	    269	    270	   9298	     12	    335	    332	   2505	   -339	    148	    145
             71	   7749	    -82	    270	    290	   9231	    -40	    330	    330	   2398	   -384	    136	    121
             72	   7687	   -141	    258	    271	   9195	    -97	    317	    320	   2372	   -401	    130	    122
             73	   7545	   -223	    238	    227	   9098	   -163	    295	    298	   2387	   -401	    128	    137
             74	   7478	   -284	    224	    202	   9006	   -233	    268	    268	   2351	   -414	    121	    138
             75	   7465	   -303	    221	    215	   8945	   -301	    240	    239	   2283	   -453	    109	    111
             76	   7486	   -310	    223	    240	   8874	   -361	    217	    215	   2198	   -493	     95	     81
             77	   7427	   -344	    219	    235	   8794	   -410	    202	    200	   2176	   -508	     87	     75
             78	   7309	   -409	    202	    198	   8745	   -449	    194	    193	   2187	   -500	     86	     90
             79	   7245	   -474	    175	    160	   8701	   -482	    188	    189	   2167	   -495	     89	    101
             80	   7211	   -518	    144	    142	   8638	   -518	    178	    182	   2109	   -507	     92	     94
             81	   7158	   -554	    119	    131	   8580	   -562	    162	    166	   2078	   -525	     89	     80
             82	   7094	   -599	    103	    109	   8506	   -612	    141	    141	   2049	   -534	     80	     73
             83	   7030	   -646	     98	     85	   8432	   -663	    121	    116	   2016	   -539	     64	     70
             84	   6978	   -669	    101	     84	   8372	   -705	    104	     98	   1989	   -556	     43	     54
             85	   6931	   -669	    102	    106	   8307	   -739	     90	     88	   1941	   -589	     22	     21
             86	   6975	   -682	     91	    115	   8240	   -772	     74	     79	   1855	   -618	      6	     -7
             87	   6886	   -739	     65	     79	   8201	   -816	     50	     57	   1820	   -621	     -2	    -12
             88	   6730	   -822	     33	     18	   8087	   -875	     19	     21	   1846	   -607	     -7	      0
             89	   6655	   -878	     10	    -16	   7997	   -938	    -14	    -19	   1823	   -605	    -14	      1
             90	   6645	   -885	      1	     -3	   7918	   -990	    -44	    -50	   1770	   -627	    -26	    -23
             91	   6663	   -880	      0	     21	   7858	  -1027	    -64	    -65	   1679	   -653	    -39	    -52
             92	   6586	   -908	     -6	     13	   7794	  -1054	    -74	    -71	   1671	   -655	    -46	    -56
             93	   6467	   -972	    -25	    -30	   7732	  -1080	    -77	    -75	   1694	   -635	    -43	    -39
             94	   6388	  -1035	    -53	    -73	   7676	  -1106	    -80	    -81	   1675	   -616	    -35	    -23
             95	   6347	  -1071	    -82	    -89	   7612	  -1134	    -86	    -87	   1629	   -611	    -24	    -22
             96	   6296	  -1092	   -104	    -91	   7544	  -1162	    -95	    -94	   1609	   -610	    -15	    -24
             97	   6229	  -1123	   -117	   -102	   7491	  -1191	   -105	   -103	   1606	   -600	    -11	    -18
             98	   6170	  -1163	   -117	   -124	   7415	  -1219	   -111	   -111	   1576	   -586	    -13	     -7
             99	   6110	  -1185	   -106	   -127	   7353	  -1242	   -110	   -114	   1558	   -584	    -22	    -10
            100	   6062	  -1172	    -90	    -97	   7313	  -1253	   -102	   -106	   1521	   -603	    -34	    -32
            101	   6081	  -1150	    -78	    -58	   7246	  -1257	    -91	    -90	   1466	   -623	    -43	    -56
            102	   6093	  -1162	    -77	    -53	   7229	  -1265	    -85	    -80	   1399	   -621	    -45	    -58
