              0	   3986	     99	     30	     81	   4513	    108	     34	     91	   4354	    100	     34	     89
              1	   4006	    573	    196	    462	   4510	    627	    225	    524	   4312	    579	    221	    512
              2	   3966	   1461	    588	   1161	   4488	   1603	    676	   1319	   4310	   1481	    663	   1290
              3	   3924	   2226	   1101	   1718	   4470	   2449	   1268	   1961	   4309	   2262	   1246	   1921
              4	   3916	   2370	   1480	   1736	   4461	   2620	   1709	   1998	   4308	   2416	   1679	   1959
              5	   3901	   2079	   1564	   1392	   4466	   2311	   1811	   1622	   4291	   2121	   1775	   1589
              6	   3890	   1836	   1399	   1102	   4451	   2043	   1620	   1295	   4259	   1862	   1578	   1263
              7	   3891	   1825	   1147	   1015	   4427	   2014	   1324	   1182	   4225	   1817	   1269	   1140
              8	   3879	   1908	    941	   1010	   4411	   2083	   1083	   1156	   4205	   1851	   1014	   1089
              9	   3859	   1925	    819	    950	   4406	   2093	    952	   1081	   4194	   1828	    870	    987
             10	   3926	   1852	    749	    815	   4430	   2035	    891	    952	   4119	   1762	    808	    852
             11	   3848	   1755	    683	    661	   4427	   1968	    837	    821	   4183	   1719	    763	    745
             12	   3771	   1694	    603	    543	   4395	   1921	    753	    711	   4220	   1703	    692	    668
             13	   3786	   1681	    513	    476	   4374	   1881	    635	    610	   4194	   1673	    587	    579
             14	   3833	   1685	    423	    431	   4354	   1831	    506	    505	   4138	   1613	    469	    465
             15	   3854	   1660	    333	    364	   4322	   1770	    385	    397	   4100	   1552	    363	    356
             16	   3783	   1592	    239	    260	   4294	   1705	    279	    289	   4130	   1518	    282	    280
             17	   3705	   1505	    145	    141	   4266	   1642	    187	    190	   4154	   1503	    220	    227
             18	   3679	   1438	     61	     47	   4225	   1586	    107	    103	   4144	   1479	    161	    169
             19	   3685	   1404	      2	     -8	   4209	   1540	     36	     31	   4115	   1434	     94	     96
             20	   3702	   1396	    -28	    -33	   4213	   1502	    -25	    -26	   4087	   1375	     14	     14
             21	   3716	   1401	    -39	    -39	   4202	   1467	    -77	    -75	   4062	   1311	    -69	    -68
             22	   3715	   1407	    -48	    -39	   4186	   1432	   -121	   -119	   4056	   1246	   -143	   -146
             23	   3771	   1395	    -68	    -52	   4187	   1396	   -159	   -159	   3996	   1194	   -198	   -207
             24	   3776	   1349	   -102	    -95	   4177	   1360	   -193	   -194	   3970	   1167	   -233	   -239
             25	   3685	   1283	   -139	   -152	   4166	   1323	   -224	   -224	   4037	   1158	   -256	   -248
             26	   3640	   1236	   -166	   -187	   4159	   1283	   -254	   -253	   4053	   1139	   -279	   -264
             27	   3675	   1224	   -177	   -182	   4135	   1240	   -281	   -280	   4026	   1094	   -307	   -302
             28	   3736	   1222	   -179	   -164	   4127	   1197	   -303	   -304	   3954	   1039	   -336	   -345
             29	   3714	   1192	   -186	   -169	   4106	   1156	   -319	   -321	   3975	   1003	   -355	   -367
             30	   3619	   1130	   -205	   -204	   4102	   1119	   -329	   -330	   4016	    990	   -359	   -362
             31	   3601	   1060	   -233	   -242	   4086	   1086	   -332	   -332	   4016	    985	   -350	   -346
             32	   3589	   1003	   -258	   -265	   4089	   1054	   -332	   -330	   4017	    974	   -338	   -334
             33	   3552	    957	   -272	   -274	   4078	   1019	   -330	   -329	   4036	    955	   -331	   -327
             34	   3534	    915	   -275	   -276	   4058	    981	   -327	   -327	   4027	    928	   -330	   -325
             35	   3501	    879	   -271	   -270	   4056	    945	   -320	   -321	   4037	    892	   -332	   -331
             36	   3469	    846	   -268	   -260	   4034	    912	   -310	   -311	   4031	    855	   -328	   -336
             37	   3525	    802	   -270	   -259	   4047	    882	   -295	   -295	   3983	    833	   -312	   -325
             38	   3435	    741	   -273	   -273	   4031	    852	   -277	   -278	   4031	    833	   -287	   -290
             39	   3381	    684	   -268	   -282	   4019	    823	   -259	   -259	   4084	    837	   -263	   -251
             40	   3371	    655	   -250	   -263	   4022	    793	   -241	   -240	   4090	    817	   -249	   -234
             41	   3415	    648	   -223	   -220	   4011	    760	   -226	   -224	   4032	    773	   -242	   -241
             42	   3436	    636	   -197	   -183	   3993	    723	   -211	   -211	   4013	    731	   -234	   -245
             43	   3373	    597	   -181	   -172	   3985	    686	   -195	   -198	   4051	    715	   -212	   -224
             44	   3336	    542	   -177	   -178	   3962	    658	   -174	   -177	   4076	    724	   -174	   -177
             45	   3318	    488	   -176	   -182	   3978	    637	   -149	   -147	   4101	    742	   -126	   -121
             46	   3312	    447	   -167	   -174	   3977	    619	   -120	   -116	   4140	    754	    -80	    -72
             47	   3288	    421	   -145	   -152	   3982	    598	    -90	    -89	   4150	    750	    -47	    -39
             48	   3284	    410	   -113	   -115	   3973	    574	    -62	    -65	   4150	    727	    -29	    -26
             49	   3269	    408	    -79	    -70	   3957	    553	    -37	    -40	   4175	    690	    -18	    -26
             50	   3354	    394	    -52	    -38	   3978	    532	    -16	    -15	   4100	    660	     -8	    -21
             51	   3302	    356	    -33	    -31	   3970	    505	     -2	      1	   4113	    649	      6	      1
             52	   3230	    311	    -19	    -33	   3939	    468	      6	      7	   4173	    646	     22	     33
             53	   3231	    285	     -2	    -17	   3918	    428	     11	      9	   4173	    628	     33	     48
             54	   3272	    280	     15	     18	   3903	    393	     17	     14	   4122	    589	     38	     40
             55	   3291	    268	     30	     45	   3902	    364	     25	     25	   4084	    549	     42	     31
             56	   3230	    232	     38	     47	   3885	    340	     36	     37	   4114	    529	     53	     42
             57	   3187	    185	     39	     36	   3884	    318	     49	     51	   4140	    528	     72	     70
             58	   3191	    149	     42	     35	   3867	    297	     63	     64	   4139	    530	     95	    100
             59	   3195	    129	     54	     48	   3884	    279	     78	     78	   4136	    524	    114	    121
             60	   3196	    119	     74	     69	   3875	    260	     92	     90	   4145	    507	    124	    131
             61	   3186	    114	     94	     94	   3871	    244	    106	    102	   4143	    477	    126	    127
             62	   3160	    109	    107	    117	   3863	    230	    117	    116	   4137	    442	    125	    116
             63	   3235	     89	    107	    123	   3872	    215	    123	    127	   4080	    416	    127	    114
             64	   3178	     45	     99	    103	   3879	    193	    125	    129	   4091	    408	    131	    129
             65	   3107	     -3	     96	     78	   3840	    163	    122	    122	   4132	    403	    132	    146
             66	   3103	    -21	    105	     82	   3827	    133	    118	    113	   4130	    378	    126	    142
             67	   3141	     -3	    123	    121	   3819	    110	    114	    110	   4062	    332	    116	    116
             68	   3209	     14	    136	    157	   3819	     94	    110	    112	   4015	    291	    109	     94
             69	   3171	     -8	    130	    152	   3819	     73	    103	    108	   4055	    278	    114	    101
             70	   3094	    -71	    104	    106	   3781	     44	     92	     95	   4077	    287	    128	    128
             71	   3048	   -136	     73	     56	   3769	     12	     77	     77	   4073	    292	    141	    151
             72	   3041	   -172	     52	     34	   3755	    -17	     63	     61	   4074	    276	    142	    152
             73	   3058	   -176	     48	     42	   3737	    -40	     52	     49	   4034	    238	    125	    130
             74	   3047	   -168	     53	     62	   3742	    -58	     45	     43	   4009	    187	     98	     95
