              0	  -3102	    -73	    -23	    -60	    615	     12	      5	     13	   1301	     28	      9	     24
              1	  -3089	   -423	   -152	   -347	    641	     74	     33	     76	   1316	    166	     63	    142
              2	  -2998	  -1086	   -456	   -879	    630	    190	     99	    192	   1256	    429	    190	    362
              3	  -3019	  -1670	   -857	  -1318	    648	    290	    187	    286	   1285	    664	    356	    546
              4	  -3067	  -1801	  -1154	  -1356	    641	    310	    252	    294	   1321	    720	    476	    564
              5	  -3071	  -1592	  -1220	  -1106	    625	    272	    265	    240	   1311	    635	    496	    456
              6	  -3027	  -1394	  -1087	   -871	    642	    236	    233	    189	   1277	    544	    432	    346
              7	  -2974	  -1360	   -887	   -781	    642	    222	    183	    163	   1261	    519	    344	    295
              8	  -2995	  -1413	   -733	   -770	    600	    220	    142	    150	   1258	    541	    284	    290
              9	  -3047	  -1444	   -658	   -744	    603	    217	    120	    135	   1296	    572	    264	    296
             10	  -3058	  -1426	   -629	   -680	    634	    212	    110	    119	   1340	    591	    267	    293
             11	  -3032	  -1384	   -596	   -596	    626	    207	    104	    103	   1347	    589	    261	    271
             12	  -3028	  -1337	   -531	   -508	    617	    200	     91	     86	   1332	    563	    232	    226
             13	  -3033	  -1286	   -443	   -417	    614	    193	     72	     69	   1315	    524	    185	    169
             14	  -2940	  -1239	   -352	   -335	    614	    184	     51	     51	   1266	    493	    136	    121
             15	  -2925	  -1210	   -275	   -275	    626	    174	     32	     33	   1271	    483	     98	     97
             16	  -2995	  -1192	   -212	   -231	    604	    167	     19	     18	   1306	    486	     75	     87
             17	  -2971	  -1160	   -157	   -177	    607	    166	     12	     10	   1316	    483	     60	     73
             18	  -2919	  -1107	   -102	   -105	    627	    169	      6	      7	   1290	    469	     47	     48
             19	  -2870	  -1054	    -52	    -36	    640	    170	     -1	      1	   1275	    454	     36	     26
             20	  -2885	  -1025	    -13	      4	    626	    161	    -13	    -11	   1307	    451	     26	     16
             21	  -2922	  -1020	     13	     16	    609	    147	    -30	    -31	   1325	    454	     15	     15
             22	  -2918	  -1016	     36	     23	    616	    133	    -47	    -49	   1314	    451	      1	      8
