              0	   1672	     40	     13	     34	    749	     19	      5	     13	   -204	     -6	     -2	     -6
              1	   1676	    235	     88	    199	    748	    115	     38	     81	   -224	    -38	    -17	    -37
              2	   1685	    609	    265	    510	    751	    302	    114	    210	   -219	   -100	    -51	    -99
              3	   1717	    943	    495	    771	    762	    477	    215	    325	   -223	   -157	    -93	   -154
              4	   1786	   1017	    661	    793	    830	    529	    287	    344	   -285	   -162	   -121	   -157
              5	   1713	    885	    693	    632	    809	    473	    296	    278	   -213	   -120	   -123	   -113
              6	   1670	    757	    617	    479	    751	    403	    250	    198	   -166	    -81	   -109	    -72
              7	   1671	    746	    513	    434	    743	    377	    189	    153	   -185	    -82	    -99	    -72
              8	   1707	    812	    444	    462	    748	    393	    146	    146	   -226	   -117	   -102	   -106
              9	   1768	    864	    416	    480	    761	    420	    131	    153	   -253	   -146	   -109	   -133
             10	   1787	    854	    394	    441	    797	    436	    131	    153	   -248	   -137	   -105	   -123
             11	   1732	    791	    349	    351	    804	    434	    130	    136	   -196	    -95	    -82	    -81
             12	   1649	    712	    273	    246	    784	    422	    118	    109	   -134	    -47	    -45	    -32
             13	   1616	    651	    186	    159	    774	    413	     98	     85	   -144	    -12	     -6	      2
             14	   1595	    619	    112	    104	    786	    414	     79	     72	    -98	      7	     22	     22
             15	   1580	    606	     61	     70	    799	    422	     64	     69	    -80	     19	     39	     34
             16	   1582	    596	     27	     41	    798	    427	     53	     62	    -95	     29	     46	     44
             17	   1591	    575	     -3	      4	    803	    421	     43	     47	    -64	     37	     51	     52
             18	   1555	    546	    -37	    -38	    795	    410	     30	     27	    -69	     45	     60	     59
             19	   1531	    518	    -72	    -78	    781	    403	     18	     12	    -60	     55	     73	     69
             20	   1540	    504	    -99	   -103	    786	    405	      9	      8	    -49	     68	     83	     81
             21	   1550	    504	   -109	   -110	    805	    412	      5	     10	    -34	     77	     85	     89
             22	   1576	    518	    -99	   -102	    817	    416	      7	     10	    -49	     72	     73	     83
             23	   1613	    544	    -78	    -80	    810	    418	     13	     10	    -69	     48	     53	     58
             24	   1611	    575	    -55	    -51	    805	    425	     21	     15	    -83	     15	     32	     25
             25	   1713	    596	    -40	    -29	    841	    436	     27	     26	   -144	     -3	     20	      5
             26	   1692	    596	    -34	    -28	    854	    440	     26	     31	   -122	      1	     18	      9
             27	   1668	    581	    -32	    -39	    820	    426	     14	     19	    -88	     17	     18	     25
             28	   1690	    576	    -24	    -39	    802	    396	     -6	     -7	   -105	     18	      9	     25
             29	   1707	    592	     -9	    -16	    771	    364	    -30	    -34	   -132	    -10	    -13	     -4
             30	   1742	    613	      5	     13	    749	    340	    -51	    -53	   -168	    -53	    -42	    -48
             31	   1762	    612	      8	     22	    739	    325	    -65	    -63	   -213	    -80	    -62	    -76
             32	   1726	    577	     -7	     -1	    729	    314	    -69	    -67	   -208	    -72	    -61	    -69
             33	   1664	    521	    -37	    -44	    726	    308	    -64	    -65	   -143	    -38	    -39	    -34
             34	   1636	    471	    -71	    -81	    722	    309	    -54	    -56	   -121	      0	     -6	      2
             35	   1611	    439	    -96	    -98	    729	    315	    -41	    -41	   -115	     23	     22	     26
             36	   1608	    418	   -109	   -104	    747	    317	    -31	    -29	    -89	     32	     39	     35
             37	   1586	    398	   -110	   -107	    735	    308	    -27	    -27	    -88	     33	     38	     36
             38	   1572	    380	   -106	   -109	    711	    291	    -30	    -33	   -106	     24	     26	     28
             39	   1568	    366	   -104	   -106	    688	    271	    -40	    -42	   -117	      7	      7	     10
