              0	  -2866	    -64	    -21	    -55	  -4218	    -87	    -30	    -80	  -3987	    -76	    -28	    -74
              1	  -2910	   -373	   -137	   -319	  -4246	   -505	   -200	   -460	  -4042	   -442	   -185	   -425
              2	  -2929	   -957	   -411	   -806	  -4284	  -1299	   -603	  -1165	  -4096	  -1137	   -560	  -1076
              3	  -2963	  -1471	   -773	  -1201	  -4319	  -2001	  -1135	  -1746	  -4152	  -1756	  -1060	  -1617
              4	  -2972	  -1584	  -1044	  -1223	  -4352	  -2166	  -1537	  -1799	  -4202	  -1916	  -1446	  -1679
              5	  -2981	  -1409	  -1111	   -990	  -4404	  -1934	  -1640	  -1480	  -4234	  -1742	  -1560	  -1412
              6	  -2953	  -1266	  -1004	   -795	  -4382	  -1725	  -1485	  -1195	  -4323	  -1588	  -1434	  -1176
              7	  -2989	  -1279	   -832	   -746	  -4376	  -1714	  -1238	  -1104	  -4344	  -1589	  -1215	  -1102
              8	  -3033	  -1347	   -691	   -747	  -4435	  -1792	  -1040	  -1101	  -4346	  -1649	  -1033	  -1088
              9	  -3047	  -1360	   -608	   -697	  -4479	  -1823	   -933	  -1053	  -4380	  -1667	   -933	  -1033
             10	  -3012	  -1316	   -566	   -599	  -4488	  -1785	   -884	   -945	  -4451	  -1635	   -886	   -932
             11	  -3002	  -1278	   -533	   -510	  -4500	  -1729	   -837	   -824	  -4472	  -1594	   -840	   -828
             12	  -3065	  -1277	   -493	   -460	  -4497	  -1690	   -765	   -724	  -4457	  -1562	   -765	   -738
             13	  -3077	  -1293	   -443	   -430	  -4518	  -1666	   -673	   -644	  -4457	  -1529	   -664	   -652
             14	  -3092	  -1300	   -388	   -395	  -4522	  -1649	   -582	   -576	  -4480	  -1484	   -559	   -559
             15	  -3091	  -1290	   -333	   -346	  -4537	  -1636	   -505	   -517	  -4490	  -1432	   -468	   -463
             16	  -3093	  -1266	   -278	   -289	  -4574	  -1619	   -442	   -461	  -4454	  -1390	   -394	   -384
             17	  -3113	  -1235	   -228	   -227	  -4593	  -1589	   -386	   -396	  -4466	  -1367	   -327	   -329
             18	  -3099	  -1206	   -184	   -171	  -4610	  -1545	   -331	   -324	  -4503	  -1338	   -251	   -274
             19	  -3033	  -1194	   -150	   -137	  -4527	  -1506	   -278	   -262	  -4532	  -1268	   -161	   -183
             20	  -3106	  -1198	   -120	   -122	  -4579	  -1482	   -227	   -221	  -4413	  -1163	    -68	    -62
             21	  -3154	  -1194	    -87	   -104	  -4645	  -1459	   -176	   -185	  -4342	  -1075	      4	     35
             22	  -3113	  -1161	    -47	    -59	  -4606	  -1413	   -121	   -132	  -4380	  -1049	     43	     66
             23	  -3041	  -1108	     -6	      0	  -4531	  -1345	    -60	    -61	  -4496	  -1071	     54	     45
             24	  -3030	  -1068	     28	     44	  -4530	  -1274	      0	      6	  -4526	  -1082	     58	     29
             25	  -3071	  -1053	     50	     58	  -4521	  -1213	     56	     60	  -4508	  -1048	     73	     54
             26	  -3073	  -1051	     63	     58	  -4495	  -1157	    104	    105	  -4492	   -980	    102	    108
             27	  -3046	  -1038	     76	     64	  -4466	  -1100	    145	    146	  -4485	   -916	    133	    154
             28	  -3040	  -1005	     97	     88	  -4432	  -1045	    183	    182	  -4502	   -881	    152	    168
             29	  -3022	   -954	    127	    127	  -4425	   -989	    222	    216	  -4520	   -871	    153	    153
             30	  -2990	   -897	    160	    170	  -4425	   -926	    261	    255	  -4536	   -866	    146	    130
