              0	    -75	     -1	      0	      1	   2619	     60	     20	     52	   1894	     43	     14	     37
              1	     20	     -8	      0	      7	   2667	    347	    130	    298	   1862	    249	     93	    215
              2	    -11	    -27	      0	     12	   2667	    890	    390	    754	   1862	    642	    282	    546
              3	    -59	    -57	     -5	      5	   2699	   1366	    730	   1127	   1910	    988	    531	    820
              4	   -107	    -84	    -16	    -16	   2699	   1468	    981	   1151	   1942	   1064	    719	    843
              5	    -91	   -100	    -31	    -38	   2699	   1292	   1031	    928	   1910	    940	    766	    689
              6	    -91	   -110	    -49	    -54	   2667	   1131	    909	    725	   1878	    834	    695	    555
              7	   -123	   -123	    -65	    -67	   2651	   1103	    729	    646	   1910	    833	    581	    521
              8	   -139	   -137	    -81	    -79	   2667	   1141	    591	    627	   1942	    874	    491	    524
              9	   -155	   -146	    -96	    -90	   2667	   1163	    528	    598	   1942	    882	    442	    498
             10	   -139	   -155	   -108	   -100	   2715	   1162	    518	    553	   1910	    855	    420	    442
             11	   -155	   -166	   -114	   -115	   2747	   1165	    519	    515	   1926	    830	    398	    390
             12	   -155	   -172	   -110	   -123	   2811	   1175	    503	    486	   1942	    818	    364	    352
             13	   -171	   -156	    -97	   -110	   2795	   1181	    468	    454	   1942	    803	    319	    313
             14	   -139	   -120	    -82	    -76	   2811	   1177	    424	    417	   1926	    777	    274	    266
             15	    -43	    -92	    -73	    -52	   2843	   1172	    383	    381	   1878	    756	    233	    226
             16	    -75	    -97	    -73	    -60	   2859	   1167	    345	    350	   1910	    748	    196	    200
             17	   -139	   -118	    -74	    -85	   2859	   1152	    303	    312	   1942	    732	    154	    170
             18	   -123	   -119	    -68	    -91	   2843	   1116	    249	    256	   1910	    690	    104	    116
             19	    -59	    -86	    -51	    -61	   2811	   1058	    182	    182	   1814	    633	     54	     48
             20	    -27	    -43	    -33	    -22	   2763	    991	    110	    102	   1798	    592	     16	      0
             21	    -11	    -23	    -28	     -7	   2715	    932	     43	     34	   1846	    584	     -4	    -14
             22	    -27	    -37	    -38	    -26	   2699	    888	    -14	    -15	   1862	    592	    -11	     -9
             23	    -75	    -66	    -54	    -59	   2683	    853	    -62	    -54	   1846	    592	    -20	    -10
             24	    -43	    -80	    -61	    -78	   2667	    812	   -103	    -95	   1830	    571	    -43	    -31
             25	    -27	    -61	    -45	    -63	   2635	    764	   -140	   -140	   1830	    525	    -82	    -75
             26	    -43	     -6	    -10	    -13	   2603	    719	   -172	   -179	   1798	    462	   -128	   -134
             27	     84	     55	     27	     45	   2587	    686	   -197	   -204	   1718	    408	   -166	   -183
             28	    132	     89	     51	     74	   2603	    665	   -215	   -214	   1686	    386	   -185	   -197
             29	    100	     81	     57	     62	   2587	    644	   -228	   -222	   1750	    395	   -186	   -180
             30	     52	     57	     53	     35	   2587	    615	   -240	   -235	   1798	    401	   -181	   -163
             31	     68	     58	     54	     32	   2555	    581	   -251	   -252	   1750	    383	   -180	   -171
             32	    116	     89	     65	     60	   2555	    551	   -259	   -264	   1702	    349	   -187	   -193
             33	    164	    124	     79	     92	   2555	    527	   -263	   -267	   1734	    324	   -194	   -205
